Time,Day,Hour,Min,10->11, Event, Episode No, Duration, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI,,hist, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI Diff, Flow Diff
950,0,15,50,,0,0,0,448.799988,44.900002,8.49,64500.02734,144.766144,,,388.800018,26.476671,13.779999,62588.39453,-130.963409,59.999969
955,0,15,55,,0,0,0,151.199997,46.700001,2.04,64651.22656,139.186295,,,386.399963,26.146664,14.379999,62974.79297,-142.256058,-235.199966
960,0,16,0,,0,0,0,379.200012,48.200001,5.59,65030.42578,134.854767,,,394.480042,25.973335,14.196668,63369.28906,-149.101471,-15.280029
965,0,16,5,,0,0,0,460.799988,49.299999,6.86,65491.22656,131.84584,,,420.240021,26.566668,13.261333,63789.51953,-145.239151,40.559967
970,0,16,10,,0,0,0,458.399994,51.200001,6.34,65949.625,126.953125,,,417.919952,27.203335,13.097,64207.4375,-142.243896,40.480042
975,0,16,15,,0,0,0,458.399994,51.5,6.59,66408.02344,126.213593,,,419.440002,26.953329,14.428332,64626.875,-144.215149,38.959991
980,0,16,20,,0,0,0,453.600006,53,6.23,66861.625,122.64151,,,387.919983,26.00667,14.940999,65014.80078,-157.614258,65.680023
985,0,16,25,,0,0,0,415.200012,53,6.01,67276.82813,122.64151,,,400.639984,25.336668,15.333668,65415.44531,-163.608307,14.560028
990,0,16,30,,0,0,0,384,54.5,5.05,67660.82813,119.266052,,,389.600037,24.92,14.707667,65805.04688,-170.473969,-5.600037
995,0,16,35,,0,0,0,453.600006,54.799999,6.19,68114.42969,118.613144,,,409.359955,24.999998,14.530334,66214.39844,-167.638809,44.240051
1000,0,16,40,,0,0,0,468,54.599998,6.61,68582.42969,119.047623,,,404.559998,25.003332,14.946666,66618.96094,-166.895798,63.440002
1005,0,16,45,,0,0,0,439.200012,52.599998,6.84,69021.63281,123.57415,,,385.759979,24.746666,15.316334,67004.71094,-165.719246,53.440033
1010,0,16,50,,0,0,0,441.600006,52.099998,6.64,69463.23438,124.760078,,,365.200043,23.859999,15.948667,67369.92188,-173.905937,76.399963
1015,0,16,55,,0,0,0,410.399994,52.799999,5.8,69873.63281,123.106064,,,384.240021,23.24,16.071333,67754.16406,-183.729172,26.159973
1020,0,17,0,,0,0,0,345.600006,54.099998,4.57,70219.23438,120.147881,,,392.000031,23.223333,16.079668,68146.15625,-185.997231,-46.400024
1025,0,17,5,,0,0,0,403.200012,55.400002,5.2,70622.4375,117.328514,,,402.240021,23.42,15.619335,68548.40625,-187.809029,0.959991
1030,0,17,10,,0,0,0,432,56,5.71,71054.4375,116.071426,,,384.640015,23.836666,15.810665,68933.03906,-185.465744,47.359985
1035,0,17,15,,0,0,0,451.200012,55.700001,6.21,71505.64063,116.696587,,,368.239929,23.183332,15.836334,69301.28906,-194.884193,82.960083
1040,0,17,20,,0,0,0,427.200012,53.400002,6.83,71932.84375,121.722839,,,361.840027,22.793339,16.301998,69663.11719,-193.559174,65.359985
1045,0,17,25,,0,0,0,417.600006,51.799999,6.710001,72350.44531,125.482628,,,363.519958,22.363335,16.730669,70026.64063,-194.914619,54.080048
1050,0,17,30,,0,0,0,424.799988,51.799999,6.2,72775.24219,125.482628,,,378.640045,22.103333,16.696667,70405.27344,-197.961647,46.159943
1055,0,17,35,,0,0,0,400.799988,51.599998,5.94,73176.03906,125.968994,,,368.560028,22.040003,16.023001,70773.84375,-198.52359,32.23996
1060,0,17,40,,0,0,0,420,51.900002,6.04,73596.03906,125.240845,,,356.400024,22.333336,14.845331,71130.22656,-196.487885,63.599976
1065,0,17,45,,0,0,0,444,52.799999,6.16,74040.03906,123.106064,,,372,23.01333,15.663667,71502.24219,-194.994247,72
1070,0,17,50,,0,0,0,338.399994,54,4.47,74378.4375,120.370369,,,351.040039,23.543333,14.833667,71853.28125,-193.658745,-12.640045
1075,0,17,55,,0,0,0,372,54.599998,5.04,74750.4375,119.047623,,,358.480011,24.049997,14.632334,72211.75781,-195.263412,13.519989
1080,0,18,0,,0,0,0,362.399994,54.799999,4.98,75112.83594,118.613144,,,374,24.840004,14.179334,72585.75781,-188.573929,-11.600006
1085,0,18,5,,0,0,0,369.600006,55.599998,4.88,75482.4375,116.906479,,,376.720001,26.323332,13.596332,72962.48438,-180.44017,-7.119995
1090,0,18,10,,0,0,0,408,55.799999,5.56,75890.4375,116.487457,,,367.120056,27.946672,12.331666,73329.60156,-169.108765,40.879944
1095,0,18,15,,0,0,0,352.799988,56.599998,4.5,76243.23438,114.840996,,,371.119995,29.276669,12.448668,73700.72656,-162.287148,-18.320007
1100,0,18,20,,0,0,0,350.399994,56.900002,4.7,76593.63281,114.235497,,,381.600037,30.333338,12.370333,74082.32813,-154.848854,-31.200043
1105,0,18,25,,0,0,0,357.600006,57.200001,4.69,76951.23438,113.63636,,,373.28006,31.1,12.399333,74455.60938,-152.836388,-15.680054
1110,0,18,30,,0,0,0,336,58,4.27,77287.23438,112.068962,,,360.399963,32.490002,10.788333,74816.00781,-143.325096,-24.399963
1115,0,18,35,,0,0,0,379.200012,57.799999,4.95,77666.4375,112.456749,,,384.079987,34.129993,10.482666,75200.07031,-129.96949,-4.879974
1120,0,18,40,,0,0,0,321.600006,58.700001,4.04,77988.03906,110.732536,,,350.320038,35.870003,9.526667,75550.39844,-121.25547,-28.720032
1125,0,18,45,,0,0,0,352.799988,59.400002,4.35,78340.83594,109.427605,,,383.600006,37.820004,9.072333,75934,-107.922508,-30.800018
1130,0,18,50,,0,0,0,376.799988,58.299999,5.11,78717.63281,111.492279,,,359.360046,39.909996,8.102001,76293.375,-93.256271,17.439941
1135,0,18,55,,0,0,0,312,58,4.24,79029.63281,112.068962,,,370.640015,42.123329,7.584333,76664.01563,-78.360008,-58.640015
1140,0,19,0,,0,0,0,357.600006,57.900002,4.84,79387.23438,112.26252,,,371.839996,44.610001,6.720334,77035.84375,-63.455208,-14.23999
1145,0,19,5,,0,0,0,355.200012,58.400002,4.56,79742.4375,111.301369,,,355.439972,46.766663,6.367333,77391.27344,-55.478996,-0.23996
1150,0,19,10,,0,0,0,326.399994,58.599998,4.23,80068.83594,110.921501,,,352.640045,48.606667,5.683667,77743.91406,-44.391777,-26.240051
1155,0,19,15,,0,0,0,321.600006,59.200001,4.04,80390.4375,109.797295,,,356.639984,50.240002,5.755667,78100.57031,-38.167656,-35.039978
1160,0,19,20,,0,0,0,336,59.400002,4.23,80726.4375,109.427605,,,353.920013,51.696667,5.145334,78454.48438,-29.779274,-17.920013
1165,0,19,25,,0,0,0,295.200012,59.700001,3.68,81021.64063,108.877724,,,326.800018,53.376667,4.584,78781.28906,-21.96125,-31.600006
1170,0,19,30,,0,0,0,146.399994,60.099998,1.81,81168.03906,108.153084,,,329.679993,54.84333,4.508333,79110.96875,-17.195892,-183.279999
1175,0,19,35,,0,0,0,297.600006,60.799999,3.79,81465.64063,106.907898,,,322.399994,56.096661,4.322667,79433.36719,-14.48674,-24.799988
1180,0,19,40,,0,0,0,264,60.599998,3.2,81729.64063,107.260727,,,321.279968,57.063332,4.106,79754.64063,-9.01667,-57.279968
1185,0,19,45,,0,0,0,285.600006,60.599998,3.56,82015.24219,107.260727,,,294.080017,57.970005,3.711334,80048.72656,-5.900658,-8.480011
1190,0,19,50,,0,0,0,247.199997,60.799999,3.16,82262.44531,106.907898,,,282.080017,58.476665,3.586334,80330.79688,-4.816811,-34.88002
1195,0,19,55,,0,0,0,283.200012,60.400002,3.66,82545.64844,107.615891,,,288.879974,59.076668,3.613,80619.67969,-2.769508,-5.679962
1200,0,20,0,,0,0,0,237.600006,60.5,2.92,82783.25,107.438019,,,285.440002,59.356663,3.635,80905.13281,-2.285767,-47.839996
1205,0,20,5,,0,0,0,235.199997,60.900002,2.9,83018.45313,106.732346,,,285.039978,59.556667,3.629333,81190.16406,-2.602959,-49.839981
1210,0,20,10,,0,0,0,244.800003,61.599998,2.99,83263.25,105.519485,,,286.319977,59.856674,3.64,81476.47656,-3.258316,-41.519974
1215,0,20,15,,0,0,0,235.199997,61.299999,3.08,83498.45313,106.035889,,,291.759949,60,3.713333,81768.24219,-2.448891,-56.559952
1220,0,20,20,,0,0,0,225.600006,61.5,2.85,83724.05469,105.691055,,,279.359985,60.000011,3.547333,82047.60156,-2.794868,-53.759979
1225,0,20,25,,0,0,0,225.600006,60.700001,2.92,83949.65625,107.084015,,,281.199982,60.343334,3.500666,82328.79688,-0.767227,-55.599976
1230,0,20,30,,0,0,0,242.399994,61,3,84192.05469,106.557381,,,266.879974,60.513321,3.37,82595.67188,-0.952736,-24.47998
1235,0,20,35,,0,0,0,213.600006,61.200001,2.6,84405.65625,106.209152,,,270.400024,60.429996,3.448334,82866.08594,-1.460808,-56.800018
1240,0,20,40,,0,0,0,204,61,2.52,84609.65625,106.557381,,,266.799988,60.476665,3.366667,83132.89063,-1.035652,-62.799988
1245,0,20,45,,0,0,0,237.600006,61.400002,3.08,84847.25781,105.86319,,,272.000031,60.560001,3.430667,83404.875,-1.561516,-34.400024
1250,0,20,50,,0,0,0,196.800003,60.599998,2.43,85044.05469,107.260727,,,256.639984,60.830002,3.175667,83661.52344,0.327812,-59.839981
1255,0,20,55,,0,0,0,216,61.400002,2.65,85260.05469,105.86319,,,252,60.896667,3.158667,83913.51563,-0.979309,-36
1260,0,21,0,,0,0,0,220.800003,61.400002,2.76,85480.85156,105.86319,,,266.720001,61.006672,3.373667,84180.23438,-0.780884,-45.919998
1265,0,21,5,,0,0,0,252,62,3.05,85732.85156,104.838707,,,262,60.926659,3.305333,84442.25,-1.972046,-10
1270,0,21,10,,0,0,0,264,62,3.37,85996.85156,104.838707,,,269.680023,60.979996,3.403333,84711.92188,-1.841736,-5.680023
1275,0,21,15,,0,0,0,225.600006,61.599998,2.71,86222.45313,105.519485,,,271.759979,60.933342,3.407333,84983.69531,-1.233116,-46.159973
1280,0,21,20,,0,0,0,232.800003,61.900002,2.96,86455.25,105.008072,,,280.23996,60.876667,3.575667,85263.92188,-1.839943,-47.439957
1285,0,21,25,,0,0,0,228,61.700001,2.75,86683.25,105.348457,,,281.680023,60.946667,3.541,85545.60156,-1.3909,-53.680023
1290,0,21,30,,0,0,0,244.800003,62.400002,3.06,86928.04688,104.166664,,,256.080017,61.186665,3.165,85801.67969,-2.150726,-11.280014
1295,0,21,35,,0,0,0,235.199997,61.599998,2.96,87163.25,105.519485,,,276.240021,61.410011,3.423333,86077.91406,-0.420059,-41.040024
1300,0,21,40,,0,0,0,240,62.099998,2.95,87403.25,104.669891,,,265.759979,61.476665,3.255,86343.67188,-1.125969,-25.759979
1305,0,21,45,,0,0,0,204,62.099998,2.47,87607.25,104.669891,,,261.279999,61.603333,3.245,86604.96094,-0.902916,-57.279999
1310,0,21,50,,0,0,0,225.600006,60.900002,2.99,87832.85156,106.732346,,,257.919983,61.533329,3.219666,86862.88281,1.038658,-32.319977
1315,0,21,55,,0,0,0,196.800003,61,2.43,88029.64844,106.557381,,,238.399963,61.539989,2.965,87101.28906,0.872253,-41.59996
1320,0,22,0,,0,0,0,194.399994,62.400002,2.32,88224.04688,104.166664,,,235.440002,61.536667,2.948,87336.71875,-1.519936,-41.040009
1325,0,22,5,,0,0,0,194.399994,61.5,2.49,88418.44531,105.691055,,,233.679977,61.413338,2.931667,87570.40625,-0.213364,-39.279984
1330,0,22,10,,0,0,0,187.199997,62.400002,2.29,88605.64844,104.166664,,,236.880051,61.423332,2.984,87807.28906,-1.721138,-49.680054
1335,0,22,15,,0,0,0,163.199997,61.599998,2.04,88768.85156,105.519485,,,229.199997,61.42667,2.84,88036.48438,-0.368172,-66
1340,0,22,20,,0,0,0,192,61.900002,2.37,88960.85156,105.008072,,,216.320007,61.523335,2.689334,88252.80469,-0.72123,-24.320007
1345,0,22,25,,0,0,0,170.399994,62.099998,2.27,89131.25,104.669891,,,223.12001,61.959995,2.724666,88475.90625,-0.293999,-52.720016
1350,0,22,30,,0,0,0,175.199997,62.400002,2.06,89306.45313,104.166664,,,213.52002,62.036678,2.638333,88689.44531,-0.663002,-38.320023
1355,0,22,35,,0,0,0,163.199997,61.799999,2.04,89469.65625,105.177994,,,206.800018,62.043331,2.538666,88896.24219,0.347961,-43.600021
1360,0,22,40,,0,0,0,196.800003,62.5,2.43,89666.45313,104,,,215.759979,61.973335,2.644666,89112,-0.950844,-18.959976
1365,0,22,45,,0,0,0,148.800003,60.599998,1.97,89815.25,107.260727,,,196.88002,62.320004,2.372334,89308.875,2.899963,-48.080017
1370,0,22,50,,0,0,0,129.600006,61.700001,1.61,89944.85156,105.348457,,,186.559998,62.383339,2.303333,89495.45313,1.104561,-56.959991
1375,0,22,55,,0,0,0,129.600006,62.5,1.48,90074.45313,104,,,156.639984,62.403336,1.905,89652.07031,-0.214592,-27.039978
1380,0,23,0,,0,0,0,93.599998,62.700001,1.08,90168.05469,103.668259,,,148.799988,62.619995,1.786333,89800.88281,-0.187477,-55.199989
1385,0,23,5,,0,0,0,96,61.700001,1.27,90264.05469,105.348457,,,144.959991,62.526665,1.782,89945.84375,1.331039,-48.959991
1390,0,23,10,,0,0,0,105.599998,63.299999,1.17,90369.65625,102.685623,,,148.959991,62.386665,1.807334,90094.80469,-1.55938,-43.359993
1395,0,23,15,,0,0,0,100.800003,61.700001,1.46,90470.45313,105.348457,,,124.879997,62.436668,1.55,90219.69531,1.197449,-24.079994
1400,0,23,20,,0,0,0,115.199997,63,1.39,90585.65625,103.174606,,,124.400017,62.603336,1.508667,90344.07031,-0.708168,-9.20002
1405,0,23,25,,0,0,0,84,64,0.94,90669.65625,101.5625,,,119.68,62.590012,1.473,90463.76563,-2.346344,-35.68
1410,0,23,30,,0,0,0,74.400002,63.799999,0.85,90744.05469,101.880882,,,107.120003,62.466656,1.334333,90570.89063,-2.241333,-32.720001
1415,0,23,35,,0,0,0,72,62.700001,0.88,90816.05469,103.668259,,,105.439995,62.409996,1.299333,90676.32813,-0.554115,-33.439995
1420,0,23,40,,0,0,0,72,61.5,0.96,90888.05469,105.691055,,,103.840004,62.110004,1.272333,90780.16406,0.906197,-31.840004
1425,0,23,45,,0,0,0,67.199997,63.200001,0.82,90955.25781,102.848099,,,91.439995,62.240002,1.130667,90871.60938,-1.707642,-24.239998
1430,0,23,50,,0,0,0,72,61.400002,0.99,91027.25781,105.86319,,,87.200005,62.283329,1.086334,90958.80469,1.401398,-15.200005
1435,0,23,55,,0,0,0,64.800003,62.700001,0.8,91092.05469,103.668259,,,83.519997,62.523331,1.022667,91042.32031,-0.403328,-18.719994
1440,1,0,0,,0,0,0,74.400002,71.800003,0.99,74.400002,90.529243,,,67.519997,71.019997,0.877667,67.519997,-0.997292,6.880005
1445,1,0,5,,0,0,0,69.599998,71.400002,0.82,144,91.036415,,,73.439987,70.539993,0.933333,140.959991,-1.115585,-3.839989
1450,1,0,10,,0,0,0,57.599998,69,0.81,201.600006,94.202896,,,66.800011,69.846672,0.856667,207.759995,1.122444,-9.200012
1455,1,0,15,,0,0,0,38.400002,68.800003,0.41,240,94.476738,,,55.519997,69.200005,0.694667,263.279968,0.522224,-17.119995
1460,1,0,20,,0,0,0,50.400002,69.599998,0.65,290.399994,93.390808,,,58.240002,68.779999,0.753667,321.52002,-1.141472,-7.84
1465,1,0,25,,0,0,0,50.400002,70.199997,0.65,340.799988,92.592598,,,56.879997,68.476662,0.748333,378.400024,-2.378136,-6.479996
1470,1,0,30,,0,0,0,38.400002,68.300003,0.66,379.199982,95.168373,,,51.760006,67.866669,0.679333,430.160004,-0.664001,-13.360004
1475,1,0,35,,0,0,0,52.799999,67.5,0.6,431.999969,96.296295,,,45.440006,67.500008,0.621333,475.600006,-0.079803,7.359993
1480,1,0,40,,0,0,0,40.799999,69.099998,0.48,472.799957,94.066574,,,50.159992,67.076668,0.643667,525.76001,-2.908371,-9.359993
1485,1,0,45,,0,0,0,43.200001,66.099998,0.64,515.999939,98.335854,,,44.559998,66.743332,0.586667,570.320007,0.881096,-1.359997
1490,1,0,50,,0,0,0,40.799999,67.599998,0.46,556.799927,96.153847,,,42.480003,66.40667,0.567,612.799927,-1.801041,-1.680004
1495,1,0,55,,0,0,0,36,65.599998,0.66,592.799927,99.085365,,,40.240002,66.14666,0.544,653.039917,0.740837,-4.240002
1500,1,1,0,,0,0,0,16.799999,64.800003,0.25,609.599915,100.30864,,,38.640003,65.636665,0.537,691.680054,1.179474,-21.840004
1505,1,1,5,,0,0,0,36,64.300003,0.59,645.599915,101.088646,,,38.079998,65.363342,0.527,729.76001,1.538818,-2.079998
1510,1,1,10,,0,0,0,28.799999,64.699997,0.52,674.399902,100.463684,,,36.960003,64.920006,0.545,766.719971,0.187569,-8.160004
1515,1,1,15,,0,0,0,26.4,65.599998,0.4,700.799927,99.085365,,,32.000004,65.013321,0.465667,798.719971,-1.030655,-5.600004
1520,1,1,20,,0,0,0,36,63.900002,0.4,736.799927,101.721436,,,31.760002,64.419998,0.46,830.480042,0.633011,4.239998
1525,1,1,25,,0,0,0,21.6,63.599998,0.27,758.399902,102.201263,,,32.720005,63.77,0.452333,863.200012,0.060196,-11.120005
1530,1,1,30,,0,0,0,40.799999,63.900002,0.52,799.19989,101.721436,,,32.799999,63.626659,0.486667,896.000061,-0.65181,8
1535,1,1,35,,0,0,0,26.4,61.200001,0.57,825.599915,106.209152,,,34.240002,63.440002,0.5,930.23999,3.484406,-7.840002
1540,1,1,40,,0,0,0,36,63.799999,0.5,861.599915,101.880882,,,28.799999,63.603329,0.405057,959.0401,-0.575691,7.200001
1545,1,1,45,,0,0,0,31.200001,62.5,0.42,892.799927,104,,,31.040003,63.053329,0.429667,990.080017,0.69751,0.159998
1550,1,1,50,,0,0,0,16.799999,63.599998,0.21,909.599915,102.201263,,,29.599998,62.933334,0.428,1019.680115,-1.314278,-12.799999
1555,1,1,55,,0,0,0,33.599998,62.299999,0.48,943.19989,104.33387,,,26.400002,62.796669,0.383009,1046.080078,0.557327,7.199997
1560,1,2,0,,0,0,0,28.799999,63.200001,0.39,971.999878,102.848099,,,26.399996,62.929996,0.367,1072.47998,-0.666458,2.400003
1565,1,2,5,,0,0,0,33.599998,62,0.5,1005.599854,104.838707,,,28.320002,63.203335,0.402333,1100.800049,1.783417,5.279997
1570,1,2,10,,0,0,0,31.200001,63.5,0.43,1036.799805,102.362206,,,29.440002,62.696663,0.437333,1130.23999,-1.528824,1.759998
1575,1,2,15,,0,0,0,21.6,61,0.4,1058.39978,106.557381,,,32.560001,63.299995,0.465,1162.800049,3.657318,-10.960001
1580,1,2,20,,0,0,0,24,62.900002,0.36,1082.39978,103.338631,,,31.679996,62.39333,0.467667,1194.480225,-1.035187,-7.679996
1585,1,2,25,,0,0,0,38.400002,60.299999,0.55,1120.799805,107.794365,,,32.959999,61.793335,0.540667,1227.439941,2.375595,5.440002
1590,1,2,30,,0,0,0,38.400002,59.299999,0.57,1159.199829,109.612144,,,35.919998,61.553326,0.565,1263.359985,3.749229,2.480003
1595,1,2,35,,0,0,0,40.799999,59.200001,0.57,1199.999878,109.797295,,,31.359995,61.266663,0.460333,1294.720215,3.401031,9.440004
1600,1,2,40,,0,0,0,24,59.5,0.34,1223.999878,109.243698,,,30.559998,61.619995,0.471667,1325.279907,3.412628,-6.559998
1605,1,2,45,,0,0,0,19.200001,58.400002,0.39,1243.199829,111.301369,,,33.52,61.470005,0.493333,1358.800049,5.315979,-14.32
1610,1,2,50,,0,0,0,33.599998,57,0.64,1276.799805,114.035088,,,32.720005,60.349995,0.476333,1391.520142,5.997734,0.879993
1615,1,2,55,,0,0,0,36,59.900002,0.58,1312.799805,108.514191,,,32.879997,60.533329,0.489667,1424.400024,0.832146,3.120003
1620,1,3,0,,0,0,0,26.4,58.799999,0.4,1339.199829,110.54422,,,31.68,60.850002,0.471,1456.079956,3.403877,-5.280001
1625,1,3,5,,0,0,0,40.799999,58.799999,0.51,1379.999878,110.54422,,,30.799999,60.646664,0.456556,1486.880127,3.092232,10
1630,1,3,10,,0,0,0,38.400002,57.200001,0.78,1418.399902,113.63636,,,28.559999,60.553333,0.425423,1515.440063,5.83535,9.840002
1635,1,3,15,,0,0,0,38.400002,58.599998,0.43,1456.799927,110.921501,,,22.320002,61.436661,0.321036,1537.760132,4.866402,16.08
1640,1,3,20,,0,0,0,43.200001,60.299999,0.56,1499.999878,107.794365,,,20.559999,61.359993,0.286586,1558.32019,1.555786,22.640001
1645,1,3,25,,0,0,0,28.799999,58.5,0.51,1528.799927,111.111115,,,18.880001,62.346657,0.256667,1577.200073,6.661781,9.919998
1650,1,3,30,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,14.16,62.516666,0.196,1591.360107,0.305054,-14.16
1655,1,3,35,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,13.679999,63.09,0.189,1605.040161,1.299744,-13.679999
1660,1,3,40,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,14.960001,62.896664,0.218333,1620.000244,1.000107,-14.960001
1665,1,3,45,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,14.559999,62.98666,0.187,1634.560303,1.139709,-14.559999
1670,1,3,50,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,13.52,62.526665,0.181,1648.080078,0.341202,-13.52
1675,1,3,55,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,14.24,62.726662,0.21,1662.32019,0.680901,-14.24
1680,1,4,0,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,20.24,62.060001,0.297068,1682.560181,-0.46225,-20.24
1685,1,4,5,,0,0,0,0,62.200001,0,1528.799927,104.50161,,,38.960003,63.030003,0.513,1721.52002,1.20266,-38.960003
1690,1,4,10,,0,0,0,43.200001,63.099998,0.57,1571.999878,103.011093,,,46.559998,62.949993,0.611,1768.0802,-0.399597,-3.359997
1695,1,4,15,,0,0,0,103.199997,60.400002,1.35,1675.199829,107.615891,,,58.879997,62.506664,0.825333,1826.960083,3.353569,44.32
1700,1,4,20,,0,0,0,105.599998,64.300003,1.18,1780.799805,101.088646,,,72.239998,62.676662,0.979333,1899.199951,-2.770676,33.360001
1705,1,4,25,,0,0,0,108,62.200001,1.51,1888.799805,104.50161,,,80.319984,62.449993,1.097667,1979.519897,0.278549,27.680016
1710,1,4,30,,0,0,0,100.800003,60.700001,1.29,1989.599854,107.084015,,,96.319992,61.843334,1.270666,2075.840088,1.817513,4.480011
1715,1,4,35,,0,0,0,108,61.099998,1.51,2097.599854,106.38298,,,117.68,61.636662,1.559,2193.52002,0.749451,-9.68
1720,1,4,40,,0,0,0,124.800003,62.099998,1.73,2222.399902,104.669891,,,128.319992,61.896667,1.707,2321.839844,-0.485092,-3.519989
1725,1,4,45,,0,0,0,74.400002,61.400002,1.03,2296.799805,105.86319,,,135.679993,61.656673,1.784667,2457.519775,0.307007,-61.279991
1730,1,4,50,,0,0,0,177.600006,60.900002,2.23,2474.399902,106.732346,,,151.360016,60.746662,2.023,2608.879639,-0.453148,26.23999
1735,1,4,55,,0,0,0,158.399994,62.299999,2.07,2632.799805,104.33387,,,171.519974,61.216667,2.242333,2780.399902,-2.044434,-13.11998
1740,1,5,0,,0,0,0,180,59.700001,2.36,2812.799805,108.877724,,,173.11998,60.616665,2.263,2953.52002,1.466248,6.88002
1745,1,5,5,,0,0,0,196.800003,60.599998,2.44,3009.599854,107.260727,,,183.040009,60.133327,2.416,3136.559814,-1.025253,13.759995
1750,1,5,10,,0,0,0,187.199997,60.900002,2.35,3196.799805,106.732346,,,212.960007,59.936665,2.832,3349.520264,-1.973061,-25.76001
1755,1,5,15,,0,0,0,271.200012,59.599998,3.71,3467.999756,109.060402,,,240.080032,59.66333,3.179,3589.600098,-0.138,31.11998
1760,1,5,20,,0,0,0,266.399994,59.200001,3.73,3734.399658,109.797295,,,257.200012,59.636662,3.393666,3846.800293,0.497383,9.199982
1765,1,5,25,,0,0,0,297.600006,58.700001,3.91,4031.999756,110.732536,,,273.759979,59.510002,3.574667,4120.560547,1.17659,23.840027
1770,1,5,30,,0,0,0,319.200012,57.099998,4.59,4351.199707,113.835381,,,292.799988,59.52,3.794666,4413.360352,4.300156,26.400024
1775,1,5,35,,0,0,0,374.399994,58.200001,4.85,4725.599609,111.683846,,,325.840027,59.629997,4.209667,4739.199707,2.357849,48.559967
