agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,cost,travel_time,distance,diff,relative_diff,switched_volume,node_sequence,link_sequence,time_sequence,time_decimal_sequence
139,3,23,0,3,23,p,AM,100,0,27.7,13,0,0,0,3;12;13;24;23;,7;37;39;76;,0830;0834;0837;0854;0857;,510.00;514.02;517.05;534.12;537.72;
140,4,1,0,4,1,p,AM,500,0,8.3,8,0,0,0,4;3;1;,8;5;,0830;0834;0838;,510.00;514.34;518.35;
141,4,2,1,4,2,p,AM,200,0,14.3,14,0,0,0,4;3;1;2;,8;5;1;,0830;0834;0838;0844;,510.00;514.34;518.35;524.35;
142,4,2,0,4,2,p,AM,0,0,17.9,11,3.588,0,0,4;5;6;2;,9;12;14;,0830;0832;0841;0847;,510.00;512.37;521.80;527.94;
143,4,3,0,4,3,p,AM,200,0,4.3,4,0,0,0,4;3;,8;,0830;0834;,510.00;514.34;
144,4,5,0,4,5,p,AM,500,0,2.4,2,0,0,0,4;5;,9;,0830;0832;,510.00;512.37;
145,4,6,0,4,6,p,AM,400,0,11.8,6,0,0,0,4;5;6;,9;12;,0830;0832;0841;,510.00;512.37;521.80;
146,4,7,0,4,7,p,AM,327.6,0,34,11,0,0.0001,0,4;5;6;8;7;,9;12;16;20;,0830;0832;0841;0858;0904;,510.00;512.37;521.80;538.03;544.02;
147,4,7,1,4,7,p,AM,72.4,0,34,20,0,0.0001,0,4;5;9;8;7;,9;13;24;20;,0830;0832;0841;0858;0904;,510.00;512.37;521.76;538.03;544.02;
148,4,8,0,4,8,p,AM,579.9,0,28,8,0,0.0003,0,4;5;6;8;,9;12;16;,0830;0832;0841;0858;,510.00;512.37;521.80;538.03;
149,4,8,1,4,8,p,AM,120.1,0,28,17,0,0.0001,0,4;5;9;8;,9;13;24;,0830;0832;0841;0858;,510.00;512.37;521.76;538.03;
150,4,9,0,4,9,p,AM,700,0,11.8,7,0,0,0,4;5;9;,9;13;,0830;0832;0841;,510.00;512.37;521.76;
151,4,10,2,4,10,p,AM,0,0,19.2,11,1.7821,0,0,4;11;10;,10;32;,0830;0837;0849;,510.00;517.13;529.20;
152,4,10,0,4,10,p,AM,1200,0,17.4,10,0,0,0,4;5;9;10;,9;13;25;,0830;0832;0841;0847;,510.00;512.37;521.76;527.42;
153,4,10,1,4,10,p,AM,0,0,34.1,19,16.6882,0,0,4;3;12;11;10;,8;7;36;32;,0830;0834;0838;0852;0904;,510.00;514.34;518.36;532.04;544.11;
154,4,11,0,4,11,p,AM,1400,0,7.1,6,0,0,0,4;11;,10;,0830;0837;,510.00;517.13;
155,4,11,1,4,11,p,AM,0,0,22,14,14.9061,0,0,4;3;12;11;,8;7;36;,0830;0834;0838;0852;,510.00;514.34;518.36;532.04;
156,4,12,0,4,12,p,AM,600,0,8.4,8,0,0,0,4;3;12;,8;7;,0830;0834;0838;,510.00;514.34;518.36;
157,4,13,0,4,13,p,AM,600,0,11.4,11,0,0,0,4;3;12;13;,8;7;37;,0830;0834;0838;0841;,510.00;514.34;518.36;521.38;
158,4,14,0,4,14,p,AM,500,0,19.9,10,0,0,0,4;11;14;,10;34;,0830;0837;0849;,510.00;517.13;529.91;
159,4,14,2,4,14,p,AM,0,0,34.8,18,14.9061,0,0,4;3;12;11;14;,8;7;36;34;,0830;0834;0838;0852;0904;,510.00;514.34;518.36;532.04;544.81;
160,4,14,1,4,14,p,AM,0,0,42.5,21,22.5667,0,0,4;5;9;10;15;14;,9;13;25;28;44;,0830;0832;0841;0847;0900;0912;,510.00;512.37;521.76;527.42;540.18;552.47;
161,4,14,3,4,14,p,AM,0,0,40.8,21,20.8578,0,0,4;3;12;13;24;23;14;,8;7;37;39;76;71;,0830;0834;0838;0841;0858;0902;0910;,510.00;514.34;518.36;521.38;538.46;542.05;550.77;
162,4,15,1,4,15,p,AM,500,0,30.2,16,0,0,0,4;5;9;10;15;,9;13;25;28;,0830;0832;0841;0847;0900;,510.00;512.37;521.76;527.42;540.18;
163,4,15,0,4,15,p,AM,0,0,32,15,1.8434,0,0,4;11;14;15;,10;34;41;,0830;0837;0849;0902;,510.00;517.13;529.91;542.03;
164,4,15,2,4,15,p,AM,0,0,46.9,23,16.7495,0,0,4;3;12;11;14;15;,8;7;36;34;41;,0830;0834;0838;0852;0904;0916;,510.00;514.34;518.36;532.04;544.81;556.93;
165,4,16,0,4,16,p,AM,681.4,0,39.3,13,0.0001,0.0022,0,4;5;6;8;16;,9;12;16;22;,0830;0832;0841;0858;0909;,510.00;512.37;521.80;538.03;549.32;
166,4,16,3,4,16,p,AM,86.5,0,39.3,22,0.0002,0.0003,0,4;5;9;8;16;,9;13;24;22;,0830;0832;0841;0858;0909;,510.00;512.37;521.76;538.03;549.32;
167,4,16,2,4,16,p,AM,0,0,39.7,14,0.4152,0,0,4;5;9;10;16;,9;13;25;29;,0830;0832;0841;0847;0909;,510.00;512.37;521.76;527.42;549.74;
168,4,16,1,4,16,p,AM,32.2,0,39.3,25,0,0,0,4;5;9;8;7;18;16;,9;13;24;20;18;55;,0830;0832;0841;0858;0904;0906;0909;,510.00;512.37;521.76;538.03;544.02;546.09;549.32;
169,4,17,2,4,17,p,AM,0,0,35.5,19,1.7821,0,0,4;11;10;17;,10;32;30;,0830;0837;0849;0905;,510.00;517.13;529.20;545.51;
170,4,17,1,4,17,p,AM,500,0,33.7,18,0,0,0,4;5;9;10;17;,9;13;25;30;,0830;0832;0841;0847;0903;,510.00;512.37;521.76;527.42;543.73;
171,4,17,0,4,17,p,AM,0,0,47.3,15,13.5719,0,0,4;5;6;8;16;17;,9;12;16;22;49;,0830;0832;0841;0858;0909;0917;,510.00;512.37;521.80;538.03;549.32;557.30;
172,4,18,0,4,18,p,AM,81.6,0,36.1,13,0,0,0,4;5;6;8;7;18;,9;12;16;20;18;,0830;0832;0841;0858;0904;0906;,510.00;512.37;521.80;538.03;544.02;546.09;
173,4,18,1,4,18,p,AM,18.4,0,36.1,22,0,0,0,4;5;9;8;7;18;,9;13;24;20;18;,0830;0832;0841;0858;0904;0906;,510.00;512.37;521.76;538.03;544.02;546.09;
174,4,19,1,4,19,p,AM,200,0,34.2,19,0,0,0,4;5;9;10;15;19;,9;13;25;28;45;,0830;0832;0841;0847;0900;0904;,510.00;512.37;521.76;527.42;540.18;544.19;
175,4,19,3,4,19,p,AM,0,0,36,18,1.8434,0,0,4;11;14;15;19;,10;34;41;45;,0830;0837;0849;0902;0906;,510.00;517.13;529.91;542.03;546.03;
176,4,19,0,4,19,p,AM,0,0,54.8,17,20.6159,0,0,4;5;6;8;16;17;19;,9;12;16;22;49;53;,0830;0832;0841;0858;0909;0917;0924;,510.00;512.37;521.80;538.03;549.32;557.30;564.81;
177,4,19,2,4,19,p,AM,0,0,50.9,26,16.7495,0,0,4;3;12;11;14;15;19;,8;7;36;34;41;45;,0830;0834;0838;0852;0904;0916;0920;,510.00;514.34;518.36;532.04;544.81;556.93;560.94;
178,4,20,0,4,20,p,AM,251.1,0,40.4,17,0,0.0001,0,4;5;6;8;7;18;20;,9;12;16;20;18;56;,0830;0832;0841;0858;0904;0906;0910;,510.00;512.37;521.80;538.03;544.02;546.09;550.44;
179,4,20,2,4,20,p,AM,48.9,0,40.4,26,0,0,0,4;5;9;8;7;18;20;,9;13;24;20;18;56;,0830;0832;0841;0858;0904;0906;0910;,510.00;512.37;521.76;538.03;544.02;546.09;550.44;
180,4,20,1,4,20,p,AM,0,0,42.1,23,1.6347,0,0,4;5;9;10;15;19;20;,9;13;25;28;45;59;,0830;0832;0841;0847;0900;0904;0912;,510.00;512.37;521.76;527.42;540.18;544.19;552.07;
181,4,21,0,4,21,p,AM,200,0,40.3,18,0,0,0,4;3;12;13;24;21;,8;7;37;39;75;,0830;0834;0838;0841;0858;0910;,510.00;514.34;518.36;521.38;538.46;550.26;
182,4,21,1,4,21,p,AM,0,0,50.5,29,10.2064,0,0,4;5;9;10;15;19;20;21;,9;13;25;28;45;59;62;,0830;0832;0841;0847;0900;0904;0912;0920;,510.00;512.37;521.76;527.42;540.18;544.19;552.07;560.46;
183,4,22,3,4,22,p,AM,400,0,38.9,19,0,0,0,4;5;9;10;15;22;,9;13;25;28;46;,0830;0832;0841;0847;0900;0908;,510.00;512.37;521.76;527.42;540.18;548.91;
184,4,22,0,4,22,p,AM,0,0,40.8,18,1.8434,0,0,4;11;14;15;22;,10;34;41;46;,0830;0837;0849;0902;0910;,510.00;517.13;529.91;542.03;550.76;
185,4,22,6,4,22,p,AM,0,0,40.8,18,1.8546,0,0,4;11;14;23;22;,10;34;42;72;,0830;0837;0849;0858;0910;,510.00;517.13;529.91;538.63;550.77;
186,4,22,2,4,22,p,AM,0,0,55.7,26,16.7495,0,0,4;3;12;11;14;15;22;,8;7;36;34;41;46;,0830;0834;0838;0852;0904;0916;0925;,510.00;514.34;518.36;532.04;544.81;556.93;565.66;
187,4,22,5,4,22,p,AM,0,0,48.1,22,9.235,0,0,4;5;6;8;7;18;20;22;,9;12;16;20;18;56;63;,0830;0832;0841;0858;0904;0906;0910;0918;,510.00;512.37;521.80;538.03;544.02;546.09;550.44;558.15;
188,4,22,4,4,22,p,AM,0,0,44.2,20,5.2773,0,0,4;3;12;13;24;21;22;,8;7;37;39;75;65;,0830;0834;0838;0841;0858;0910;0914;,510.00;514.34;518.36;521.38;538.46;550.26;554.19;
189,4,22,1,4,22,p,AM,0,0,49.8,28,10.8696,0,0,4;5;9;10;15;19;20;22;,9;13;25;28;45;59;63;,0830;0832;0841;0847;0900;0904;0912;0919;,510.00;512.37;521.76;527.42;540.18;544.19;552.07;559.78;
190,4,23,0,4,23,p,AM,500,0,28.6,14,0,0,0,4;11;14;23;,10;34;42;,0830;0837;0849;0858;,510.00;517.13;529.91;538.63;
191,4,23,2,4,23,p,AM,0,0,43.5,22,14.9061,0,0,4;3;12;11;14;23;,8;7;36;34;42;,0830;0834;0838;0852;0904;0913;,510.00;514.34;518.36;532.04;544.81;553.53;
192,4,23,1,4,23,p,AM,0,0,32.1,17,3.4227,0,0,4;3;12;13;24;23;,8;7;37;39;76;,0830;0834;0838;0841;0858;0902;,510.00;514.34;518.36;521.38;538.46;542.05;
193,4,24,0,4,24,p,AM,200,0,28.5,15,0,0,0,4;3;12;13;24;,8;7;37;39;,0830;0834;0838;0841;0858;,510.00;514.34;518.36;521.38;538.46;
194,5,1,0,5,1,p,AM,200,0,10.7,10,0,0,0,5;4;3;1;,11;8;5;,0830;0832;0836;0840;,510.00;512.37;516.71;520.72;
195,5,2,0,5,2,p,AM,100,0,15.6,9,0,0,0,5;6;2;,12;14;,0830;0839;0845;,510.00;519.42;525.56;
196,5,3,0,5,3,p,AM,100,0,6.7,6,0,0,0,5;4;3;,11;8;,0830;0832;0836;,510.00;512.37;516.71;
197,5,4,0,5,4,p,AM,500,0,2.4,2,0,0,0,5;4;,11;,0830;0832;,510.00;512.37;
198,5,6,0,5,6,p,AM,200,0,9.4,4,0,0,0,5;6;,12;,0830;0839;,510.00;519.42;
199,5,7,0,5,7,p,AM,164.5,0,31.6,9,0,0.0001,0,5;6;8;7;,12;16;20;,0830;0839;0855;0901;,510.00;519.42;535.66;541.65;
200,5,7,1,5,7,p,AM,35.5,0,31.6,18,0,0,0,5;9;8;7;,13;24;20;,0830;0839;0855;0901;,510.00;519.39;535.66;541.65;
201,5,8,0,5,8,p,AM,416.8,0,25.7,6,0,0.0002,0,5;6;8;,12;16;,0830;0839;0855;,510.00;519.42;535.66;
202,5,8,1,5,8,p,AM,83.2,0,25.7,15,0,0.0001,0,5;9;8;,13;24;,0830;0839;0855;,510.00;519.39;535.66;
203,5,9,0,5,9,p,AM,800,0,9.4,5,0,0,0,5;9;,13;,0830;0839;,510.00;519.39;
204,5,10,0,5,10,p,AM,1000,0,15,8,0,0,0,5;9;10;,13;25;,0830;0839;0845;,510.00;519.39;525.04;
205,5,10,1,5,10,p,AM,0,0,36.5,21,21.4359,0,0,5;4;3;12;11;10;,11;8;7;36;32;,0830;0832;0836;0840;0854;0906;,510.00;512.37;516.71;520.73;534.41;546.48;
206,5,11,0,5,11,p,AM,500,0,9.5,8,0,0,0,5;4;11;,11;10;,0830;0832;0839;,510.00;512.37;519.51;
207,5,11,1,5,11,p,AM,0,0,24.4,16,14.9061,0,0,5;4;3;12;11;,11;8;7;36;,0830;0832;0836;0840;0854;,510.00;512.37;516.71;520.73;534.41;
208,5,12,0,5,12,p,AM,200,0,10.7,10,0,0,0,5;4;3;12;,11;8;7;,0830;0832;0836;0840;,510.00;512.37;516.71;520.73;
209,5,13,0,5,13,p,AM,200,0,13.8,13,0,0,0,5;4;3;12;13;,11;8;7;37;,0830;0832;0836;0840;0843;,510.00;512.37;516.71;520.73;523.76;
210,5,14,0,5,14,p,AM,100,0,22.3,12,0,0,0,5;4;11;14;,11;10;34;,0830;0832;0839;0852;,510.00;512.37;519.51;532.28;
211,5,14,2,5,14,p,AM,0,0,37.2,20,14.9061,0,0,5;4;3;12;11;14;,11;8;7;36;34;,0830;0832;0836;0840;0854;0907;,510.00;512.37;516.71;520.73;534.41;547.19;
212,5,14,1,5,14,p,AM,0,0,40.1,19,17.8191,0,0,5;9;10;15;14;,13;25;28;44;,0830;0839;0845;0857;0910;,510.00;519.39;525.04;537.81;550.10;
213,5,14,3,5,14,p,AM,0,0,43.1,23,20.8578,0,0,5;4;3;12;13;24;23;14;,11;8;7;37;39;76;71;,0830;0832;0836;0840;0843;0900;0904;0913;,510.00;512.37;516.71;520.73;523.76;540.83;544.43;553.14;
214,5,15,0,5,15,p,AM,200,0,27.8,14,0,0,0,5;9;10;15;,13;25;28;,0830;0839;0845;0857;,510.00;519.39;525.04;537.81;
215,5,15,1,5,15,p,AM,0,0,49.3,25,21.4972,0,0,5;4;3;12;11;14;15;,11;8;7;36;34;41;,0830;0832;0836;0840;0854;0907;0919;,510.00;512.37;516.71;520.73;534.41;547.19;559.31;
216,5,16,0,5,16,p,AM,428.4,0,37,11,0.0001,0.0015,0,5;6;8;16;,12;16;22;,0830;0839;0855;0906;,510.00;519.42;535.66;546.95;
217,5,16,3,5,16,p,AM,52.6,0,37,20,0.0002,0.0002,0,5;9;8;16;,13;24;22;,0830;0839;0855;0906;,510.00;519.39;535.66;546.95;
218,5,16,2,5,16,p,AM,0,0,37.4,12,0.4152,0,0,5;9;10;16;,13;25;29;,0830;0839;0845;0907;,510.00;519.39;525.04;547.37;
219,5,16,1,5,16,p,AM,18.9,0,37,23,0,0,0,5;9;8;7;18;16;,13;24;20;18;55;,0830;0839;0855;0901;0903;0906;,510.00;519.39;535.66;541.65;543.71;546.95;
220,5,17,1,5,17,p,AM,200,0,31.4,16,0,0,0,5;9;10;17;,13;25;30;,0830;0839;0845;0901;,510.00;519.39;525.04;541.35;
221,5,17,0,5,17,p,AM,0,0,44.9,13,13.5719,0,0,5;6;8;16;17;,12;16;22;49;,0830;0839;0855;0906;0914;,510.00;519.42;535.66;546.95;554.92;
222,5,19,1,5,19,p,AM,100,0,31.8,17,0,0,0,5;9;10;15;19;,13;25;28;45;,0830;0839;0845;0857;0901;,510.00;519.39;525.04;537.81;541.82;
223,5,19,0,5,19,p,AM,0,0,52.4,15,20.6159,0,0,5;6;8;16;17;19;,12;16;22;49;53;,0830;0839;0855;0906;0914;0922;,510.00;519.42;535.66;546.95;554.92;562.43;
224,5,20,0,5,20,p,AM,83.9,0,38.1,15,0,0,0,5;6;8;7;18;20;,12;16;20;18;56;,0830;0839;0855;0901;0903;0908;,510.00;519.42;535.66;541.65;543.71;548.06;
225,5,20,2,5,20,p,AM,16.1,0,38.1,24,0,0,0,5;9;8;7;18;20;,13;24;20;18;56;,0830;0839;0855;0901;0903;0908;,510.00;519.39;535.66;541.65;543.71;548.06;
226,5,20,1,5,20,p,AM,0,0,39.7,21,1.6347,0,0,5;9;10;15;19;20;,13;25;28;45;59;,0830;0839;0845;0857;0901;0909;,510.00;519.39;525.04;537.81;541.82;549.70;
227,5,21,3,5,21,p,AM,76.3,0,42.6,20,2.1604,4.0721,0.0177,5;4;3;12;13;24;21;,11;8;7;37;39;75;,0830;0832;0836;0840;0843;0900;0912;,510.00;512.37;516.71;520.73;523.76;540.83;552.63;
228,5,21,0,5,21,p,AM,23.7,0,40.5,19,0.678,0.3693,0.7784,5;9;10;15;22;21;,13;25;28;46;69;,0830;0839;0845;0857;0906;0910;,510.00;519.39;525.04;537.81;546.54;550.47;
229,5,21,2,5,21,p,AM,0,0,46.5,21,5.9845,0,0,5;6;8;7;18;20;21;,12;16;20;18;56;62;,0830;0839;0855;0901;0903;0908;0916;,510.00;519.42;535.66;541.65;543.71;548.06;556.45;
230,5,21,1,5,21,p,AM,0,0,48.1,27,7.6192,0,0,5;9;10;15;19;20;21;,13;25;28;45;59;62;,0830;0839;0845;0857;0901;0909;0918;,510.00;519.39;525.04;537.81;541.82;549.70;558.09;
231,5,22,0,5,22,p,AM,200,0,36.5,17,0,0,0,5;9;10;15;22;,13;25;28;46;,0830;0839;0845;0857;0906;,510.00;519.39;525.04;537.81;546.54;
232,5,22,4,5,22,p,AM,0,0,45.8,20,9.235,0,0,5;6;8;7;18;20;22;,12;16;20;18;56;63;,0830;0839;0855;0901;0903;0908;0915;,510.00;519.42;535.66;541.65;543.71;548.06;555.78;
233,5,22,1,5,22,p,AM,0,0,47.4,26,10.8696,0,0,5;9;10;15;19;20;22;,13;25;28;45;59;63;,0830;0839;0845;0857;0901;0909;0917;,510.00;519.39;525.04;537.81;541.82;549.70;557.41;
234,5,22,3,5,22,p,AM,0,0,46.6,22,10.025,0,0,5;4;3;12;13;24;21;22;,11;8;7;37;39;75;65;,0830;0832;0836;0840;0843;0900;0912;0916;,510.00;512.37;516.71;520.73;523.76;540.83;552.63;556.57;
235,5,22,2,5,22,p,AM,0,0,50.4,23,13.849,0,0,5;6;8;7;18;20;21;22;,12;16;20;18;56;62;65;,0830;0839;0855;0901;0903;0908;0916;0920;,510.00;519.42;535.66;541.65;543.71;548.06;556.45;560.39;
236,5,23,0,5,23,p,AM,100,0,31,16,0,0,0,5;4;11;14;23;,11;10;34;42;,0830;0832;0839;0852;0901;,510.00;512.37;519.51;532.28;541.00;
237,5,23,2,5,23,p,AM,0,0,45.9,24,14.9061,0,0,5;4;3;12;11;14;23;,11;8;7;36;34;42;,0830;0832;0836;0840;0854;0907;0915;,510.00;512.37;516.71;520.73;534.41;547.19;555.91;
238,5,23,1,5,23,p,AM,0,0,34.4,19,3.4227,0,0,5;4;3;12;13;24;23;,11;8;7;37;39;76;,0830;0832;0836;0840;0843;0900;0904;,510.00;512.37;516.71;520.73;523.76;540.83;544.43;
239,6,1,0,6,1,p,AM,300,0,12.1,11,0,0,0,6;2;1;,14;3;,0830;0836;0842;,510.00;516.14;522.14;
240,6,1,1,6,1,p,AM,0,0,20.2,14,8.0086,0,0,6;5;4;3;1;,15;11;8;5;,0830;0839;0841;0846;0850;,510.00;519.43;521.80;526.14;530.15;
241,6,2,0,6,2,p,AM,400,0,6.1,5,0,0,0,6;2;,14;,0830;0836;,510.00;516.14;
242,6,3,1,6,3,p,AM,90.9,0,16.2,15,0.0143,0.0803,0.0009,6;2;1;3;,14;3;2;,0830;0836;0842;0846;,510.00;516.14;522.14;526.15;
243,6,3,0,6,3,p,AM,209.1,0,16.1,10,0.0001,0.0015,0,6;5;4;3;,15;11;8;,0830;0839;0841;0846;,510.00;519.43;521.80;526.14;
244,6,4,0,6,4,p,AM,400,0,11.8,6,0,0,0,6;5;4;,15;11;,0830;0839;0841;,510.00;519.43;521.80;
245,6,5,0,6,5,p,AM,200,0,9.4,4,0,0,0,6;5;,15;,0830;0839;,510.00;519.43;
246,6,7,0,6,7,p,AM,400,0,22.2,5,0,0,0,6;8;7;,16;20;,0830;0846;0852;,510.00;526.24;532.23;
247,6,7,1,6,7,p,AM,0,0,41.1,22,18.8516,0,0,6;5;9;8;7;,15;13;24;20;,0830;0839;0848;0905;0911;,510.00;519.43;528.82;545.09;551.08;
248,6,8,0,6,8,p,AM,800,0,16.2,2,0,0,0,6;8;,16;,0830;0846;,510.00;526.24;
249,6,8,1,6,8,p,AM,0,0,35.1,19,18.8516,0,0,6;5;9;8;,15;13;24;,0830;0839;0848;0905;,510.00;519.43;528.82;545.09;
250,6,9,0,6,9,p,AM,400,0,18.8,9,0,0,0,6;5;9;,15;13;,0830;0839;0848;,510.00;519.43;528.82;
251,6,10,1,6,10,p,AM,800,0,24.5,12,0,0,0,6;5;9;10;,15;13;25;,0830;0839;0848;0854;,510.00;519.43;528.82;534.47;
252,6,10,0,6,10,p,AM,0,0,49.8,11,25.3323,0,0,6;8;16;10;,16;22;48;,0830;0846;0857;0919;,510.00;526.24;537.53;559.81;
253,6,10,2,6,10,p,AM,0,0,45.9,30,21.4501,0,0,6;2;1;3;12;11;10;,14;3;2;7;36;32;,0830;0836;0842;0846;0850;0903;0915;,510.00;516.14;522.14;526.15;530.18;543.86;555.92;
254,6,11,0,6,11,p,AM,400,0,18.9,12,0,0,0,6;5;4;11;,15;11;10;,0830;0839;0841;0848;,510.00;519.43;521.80;528.94;
255,6,11,1,6,11,p,AM,0,0,33.9,25,14.9204,0,0,6;2;1;3;12;11;,14;3;2;7;36;,0830;0836;0842;0846;0850;0903;,510.00;516.14;522.14;526.15;530.18;543.86;
256,6,12,1,6,12,p,AM,61.5,0,20.2,19,0.0143,0.0435,0.0005,6;2;1;3;12;,14;3;2;7;,0830;0836;0842;0846;0850;,510.00;516.14;522.14;526.15;530.18;
257,6,12,0,6,12,p,AM,138.5,0,20.2,14,0.0001,0.0008,0,6;5;4;3;12;,15;11;8;7;,0830;0839;0841;0846;0850;,510.00;519.43;521.80;526.14;530.16;
258,6,13,1,6,13,p,AM,61.9,0,23.2,22,0.0143,0.0381,0.0004,6;2;1;3;12;13;,14;3;2;7;37;,0830;0836;0842;0846;0850;0853;,510.00;516.14;522.14;526.15;530.18;533.20;
259,6,13,0,6,13,p,AM,138.1,0,23.2,17,0.0001,0.0007,0,6;5;4;3;12;13;,15;11;8;7;37;,0830;0839;0841;0846;0850;0853;,510.00;519.43;521.80;526.14;530.16;533.19;
260,6,14,0,6,14,p,AM,100,0,31.7,16,0,0,0,6;5;4;11;14;,15;11;10;34;,0830;0839;0841;0848;0901;,510.00;519.43;521.80;528.94;541.71;
261,6,14,2,6,14,p,AM,0,0,46.6,29,14.9204,0,0,6;2;1;3;12;11;14;,14;3;2;7;36;34;,0830;0836;0842;0846;0850;0903;0916;,510.00;516.14;522.14;526.15;530.18;543.86;556.63;
262,6,14,1,6,14,p,AM,0,0,49.5,23,17.8191,0,0,6;5;9;10;15;14;,15;13;25;28;44;,0830;0839;0848;0854;0907;0919;,510.00;519.43;528.82;534.47;547.24;559.53;
263,6,14,3,6,14,p,AM,0,0,52.6,27,20.8578,0,0,6;5;4;3;12;13;24;23;14;,15;11;8;7;37;39;76;71;,0830;0839;0841;0846;0850;0853;0910;0913;0922;,510.00;519.43;521.80;526.14;530.16;533.19;550.26;553.85;562.57;
264,6,15,1,6,15,p,AM,200,0,37.2,18,0,0,0,6;5;9;10;15;,15;13;25;28;,0830;0839;0848;0854;0907;,510.00;519.43;528.82;534.47;547.24;
265,6,15,0,6,15,p,AM,0,0,47,14,9.7959,0,0,6;8;16;17;19;15;,16;22;49;53;57;,0830;0846;0857;0905;0913;0917;,510.00;526.24;537.53;545.50;553.01;557.04;
266,6,15,3,6,15,p,AM,0,0,40.7,18,3.4353,0,0,6;8;7;18;20;19;15;,16;20;18;56;61;57;,0830;0846;0852;0854;0858;0906;0910;,510.00;526.24;532.23;534.29;538.64;546.65;550.68;
267,6,15,2,6,15,p,AM,0,0,49.7,22,12.4214,0,0,6;8;7;18;20;21;22;15;,16;20;18;56;62;65;67;,0830;0846;0852;0854;0858;0907;0910;0919;,510.00;526.24;532.23;534.29;538.64;547.03;550.97;559.66;
268,6,16,0,6,16,p,AM,832.7,0,27.5,7,0.0002,0.0048,0,6;8;16;,16;22;,0830;0846;0857;,510.00;526.24;537.53;
269,6,16,2,6,16,p,AM,67.3,0,27.5,10,0,0,0,6;8;7;18;16;,16;20;18;55;,0830;0846;0852;0854;0857;,510.00;526.24;532.23;534.29;537.53;
270,6,16,1,6,16,p,AM,0,0,46.4,27,18.8516,0,0,6;5;9;8;7;18;16;,15;13;24;20;18;55;,0830;0839;0848;0905;0911;0913;0916;,510.00;519.43;528.82;545.09;551.08;553.14;556.38;
271,6,17,1,6,17,p,AM,0,0,40.8,20,5.2799,0,0,6;5;9;10;17;,15;13;25;30;,0830;0839;0848;0854;0910;,510.00;519.43;528.82;534.47;550.78;
272,6,17,0,6,17,p,AM,475.1,0,35.5,9,0.0002,0.0021,0,6;8;16;17;,16;22;49;,0830;0846;0857;0905;,510.00;526.24;537.53;545.50;
273,6,17,2,6,17,p,AM,24.9,0,35.5,12,0,0,0,6;8;7;18;16;17;,16;20;18;55;49;,0830;0846;0852;0854;0857;0905;,510.00;526.24;532.23;534.29;537.53;545.50;
274,6,18,0,6,18,p,AM,100,0,24.3,7,0,0,0,6;8;7;18;,16;20;18;,0830;0846;0852;0854;,510.00;526.24;532.23;534.29;
275,6,18,1,6,18,p,AM,0,0,43.1,24,18.8516,0,0,6;5;9;8;7;18;,15;13;24;20;18;,0830;0839;0848;0905;0911;0913;,510.00;519.43;528.82;545.09;551.08;553.14;
276,6,19,1,6,19,p,AM,0,0,41.2,21,4.5962,0,0,6;5;9;10;15;19;,15;13;25;28;45;,0830;0839;0848;0854;0907;0911;,510.00;519.43;528.82;534.47;547.24;551.25;
277,6,19,0,6,19,p,AM,0,0,43,11,6.3605,0,0,6;8;16;17;19;,16;22;49;53;,0830;0846;0857;0905;0913;,510.00;526.24;537.53;545.50;553.01;
278,6,19,2,6,19,p,AM,200,0,36.6,15,0,0,0,6;8;7;18;20;19;,16;20;18;56;61;,0830;0846;0852;0854;0858;0906;,510.00;526.24;532.23;534.29;538.64;546.65;
279,6,20,0,6,20,p,AM,300,0,28.6,11,0,0,0,6;8;7;18;20;,16;20;18;56;,0830;0846;0852;0854;0858;,510.00;526.24;532.23;534.29;538.64;
280,6,20,1,6,20,p,AM,0,0,49.1,25,20.4863,0,0,6;5;9;10;15;19;20;,15;13;25;28;45;59;,0830;0839;0848;0854;0907;0911;0919;,510.00;519.43;528.82;534.47;547.24;551.25;559.13;
281,6,21,0,6,21,p,AM,100,0,37,17,0,0,0,6;8;7;18;20;21;,16;20;18;56;62;,0830;0846;0852;0854;0858;0907;,510.00;526.24;532.23;534.29;538.64;547.03;
282,6,21,2,6,21,p,AM,0,0,52.1,24,15.0275,0,0,6;5;4;3;12;13;24;21;,15;11;8;7;37;39;75;,0830;0839;0841;0846;0850;0853;0910;0922;,510.00;519.43;521.80;526.14;530.16;533.19;550.26;562.06;
283,6,21,1,6,21,p,AM,0,0,57.5,31,20.4863,0,0,6;5;9;10;15;19;20;21;,15;13;25;28;45;59;62;,0830;0839;0848;0854;0907;0911;0919;0927;,510.00;519.43;528.82;534.47;547.24;551.25;559.13;567.52;
284,6,22,3,6,22,p,AM,0,0,46,21,9.6166,0,0,6;5;9;10;15;22;,15;13;25;28;46;,0830;0839;0848;0854;0907;0915;,510.00;519.43;528.82;534.47;547.24;555.97;
285,6,22,0,6,22,p,AM,200,0,36.4,16,0,0,0,6;8;7;18;20;22;,16;20;18;56;63;,0830;0846;0852;0854;0858;0906;,510.00;526.24;532.23;534.29;538.64;546.35;
286,6,22,2,6,22,p,AM,0,0,41,19,4.6141,0,0,6;8;7;18;20;21;22;,16;20;18;56;62;65;,0830;0846;0852;0854;0858;0907;0910;,510.00;526.24;532.23;534.29;538.64;547.03;550.97;
